leaf_area_px,isolation,coverage,hue_mean,hue_std,sat_mean,sat_std,val_mean,val_std,lab_a_mean,lab_b_mean,lab_a_std,lab_b_std,hue_below_med_frac,hue_iqr,val_iqr,sat_iqr,dark_rel_30,dark_rel_50,dark_rel_70,desat_rel_40,lesion_n_k9_c25,lesion_dens_k9_c25,lesion_n_k9_c40,lesion_dens_k9_c40,lesion_n_k15_c25,lesion_dens_k15_c25,lesion_n_k15_c40,lesion_dens_k15_c40,lesion_n_k25_c25,lesion_dens_k25_c25,lesion_n_k25_c40,lesion_dens_k25_c40,lap_var,edge_density,solidity,perim_area_ratio,sample_id,image_name,annotated
62318,0.7050265298503241,0.3169657389322917,29.05232810974121,4.184226989746094,139.05931091308594,38.757972717285156,94.4538803100586,34.93754196166992,121.4386215209961,153.98953247070312,3.9844460487365723,8.252604484558105,0.021566802528964344,4.0,44.0,51.0,0.13984723514875316,0.020828653037645625,0.00024070092108219134,0.1868320549439969,132,0.07596521069353959,83,0.02843480214384287,96,0.12335119869058699,114,0.11097917134696235,46,0.11181360120671395,81,0.10655027439905003,15885.5087890625,0.22120414647453385,0.6316916833086388,9.547961996216651,id16,20260328_103206_HDR.jpg,yes
55564,0.8443222051695057,0.2826131184895833,31.418813705444336,6.228227138519287,107.95801544189453,33.36790084838867,100.29004669189453,36.51583480834961,120.57848358154297,149.81390380859375,4.548391819000244,8.185152053833008,0.04641494492837089,7.0,52.0,40.0,0.17009214599380895,0.031909149809228994,0.00023396443740551437,0.1145705852710388,91,0.06642790295875027,56,0.022334605140018716,82,0.08410121661507451,92,0.07981786768411202,39,0.04810668778345691,74,0.12288532143114246,13411.4697265625,0.214797350802678,0.4532507312130075,18.006596524716418,id16,20260328_103208_HDR.jpg,yes
58167,0.8431466341972517,0.2958526611328125,32.37961196899414,6.376741409301758,112.47948455810547,37.658321380615234,108.06261444091797,39.67607879638672,119.69501495361328,151.61459350585938,4.248745918273926,8.254298210144043,0.030085787473997285,8.0,55.0,56.0,0.18111644059346366,0.04581635635325872,0.0028710437189471694,0.16289304932349957,107,0.0710540340743033,87,0.04346106899100865,77,0.14738597486547356,100,0.13088177145116647,24,0.059140062234600374,50,0.08989633297230389,19541.5703125,0.23277803565595612,0.5353816725446829,16.631691036935035,id16,20260328_103237_HDR.jpg,yes
68353,0.7896603512014787,0.3476613362630208,31.17201805114746,5.297097682952881,128.62989807128906,41.55806350708008,107.91558837890625,39.668025970458984,119.70356750488281,154.75982666015625,4.253914833068848,8.81969165802002,0.020950068029201352,8.0,56.0,63.0,0.17440346436879142,0.04051029215981742,0.005193627199976592,0.19868915775459745,147,0.09625034746097465,111,0.048761575936681636,74,0.07516861000980206,112,0.1339663218878469,27,0.04570391935979401,52,0.11272365514315393,21062.06640625,0.23725366845639548,0.6260991136123314,10.75464909153844,id16,20260328_103239_HDR.jpg,yes
89082,0.8188060113056667,0.453094482421875,27.31608009338379,2.9382927417755127,151.55238342285156,45.91838455200195,103.742431640625,41.17847442626953,122.7863998413086,157.45252990722656,2.3000335693359375,9.894974708557129,0.0055230012797198086,2.0,64.0,68.0,0.2119844637524977,0.040647942345254935,0.0006286342920006286,0.21523989133607238,167,0.10545340248310546,282,0.12186524774926472,50,0.07028355896814172,114,0.14924451628836352,16,0.0321726050156036,41,0.07692912148357693,36963.03515625,0.3133405177252419,0.5798750501008378,10.690556616756115,id17,20260328_103614_HDR.jpg,no
102552,0.914883177361655,0.5216064453125,28.12482452392578,2.5632057189941406,179.55987548828125,46.555233001708984,96.63938903808594,37.52482986450195,121.82525634765625,160.87098693847656,2.4743568897247314,9.686724662780762,0.0034324050237928075,3.0,54.0,67.0,0.13769599812777908,0.013320071768468679,0.0,0.2664014353693736,194,0.08907676105780482,175,0.051876121382323115,108,0.07124190654497231,171,0.10769170762149934,35,0.0333001794211717,64,0.06615180591309774,12145.2041015625,0.20314572119510102,0.8126217506471388,6.792212066442581,id17,20260328_103626_HDR.jpg,no
105548,0.8761133199970118,0.5368448893229166,28.001060485839844,2.6939594745635986,178.12510681152344,46.056739807128906,101.56918334960938,39.15131759643555,121.65403747558594,161.88058471679688,2.8170533180236816,9.625505447387695,0.0030128472353810587,3.0,54.0,67.0,0.12230454390419525,0.011710311896009398,0.0,0.2532402319323909,251,0.10487171713343692,225,0.07227043619964377,106,0.09271611020578314,159,0.14246598703907226,32,0.05525448137340357,66,0.058911585250312655,16911.048828125,0.236252700193277,0.8071360341630612,7.916500127194747,id17,20260328_103631_HDR.jpg,no
94474,0.8037672602285199,0.4805196126302083,27.761754989624023,2.557387113571167,167.15223693847656,45.969852447509766,103.12572479248047,40.181182861328125,122.08052825927734,160.2743377685547,2.536553144454956,9.7134370803833,0.003958761140631285,3.0,65.0,67.0,0.17168744839850117,0.019328069098376272,0.00011643415119503779,0.23505938141710947,183,0.09879966975040752,221,0.08128162245697229,80,0.0604187395473887,132,0.12238287782882062,24,0.023689057306772232,60,0.04956919364057836,17600.1875,0.23577915616995151,0.687223946626708,8.959693526272485,id17,20260328_103638_HDR.jpg,no
83492,0.6536395947829082,0.4246622721354167,27.173070907592773,2.220186471939087,158.86703491210938,47.15806198120117,118.73270416259766,45.27061462402344,122.29314422607422,162.4618377685547,2.3515584468841553,11.307927131652832,0.0023475303023044124,2.0,75.0,72.0,0.24762851530685576,0.07294112010731567,0.006120346859579361,0.23035739951133044,190,0.11416662674268194,222,0.10099171178076942,54,0.04005174148421406,101,0.09974608345709769,16,0.021487088583337324,33,0.0395486992765774,15670.197265625,0.24102908063047956,0.6628044971892567,8.873994001501504,id17,20260328_103645_HDR.jpg,no
106657,0.90785049751879,0.5424855550130209,27.971920013427734,2.4484386444091797,178.0272674560547,44.841461181640625,98.8349838256836,38.56273651123047,121.81172180175781,161.34832763671875,2.5759530067443848,9.851107597351074,0.002175197127239656,3.0,51.0,66.0,0.11749814826968694,0.011119757728044103,0.0,0.24580665122776751,225,0.09403039650468324,242,0.07457550840544924,108,0.06916564313640924,160,0.10678155207815708,46,0.04432901731719437,58,0.03813158067449863,16501.580078125,0.2233139878301471,0.8472618841014152,7.093630674861041,id17,20260328_103653_HDR.jpg,no
81367,0.6368937662418986,0.4138539632161458,27.426511764526367,2.9551281929016113,150.89096069335938,46.000099182128906,118.95484924316406,46.4491081237793,122.01359558105469,160.52090454101562,2.7542715072631836,10.126925468444824,0.0035886784568682634,2.0,70.0,70.0,0.24462005481337643,0.10577998451460666,0.023449309916796737,0.21763122641857263,181,0.12035591824695516,280,0.14744306659948136,56,0.05926235451718756,134,0.11321543131736453,15,0.016247373013629603,38,0.05873388474442956,41044.19140625,0.31569309425196945,0.5748203414815614,12.358120218891337,id18,20260328_103724.jpg,yes
105948,0.8435820467701225,0.53887939453125,26.772558212280273,2.3593246936798096,152.42181396484375,49.29073715209961,116.64270782470703,43.904048919677734,122.82801818847656,159.83807373046875,2.2009801864624023,9.386651039123535,0.006267225431343678,2.0,62.0,74.0,0.20315626533771283,0.06161513195152339,0.007777400234077095,0.24967908785441914,294,0.16043719560539133,306,0.10126665911579265,126,0.08770340166874316,192,0.13665194246234003,36,0.0463529278513988,83,0.07629214331558878,23354.1171875,0.2781175671083928,0.5925657327938755,13.308344383620756,id18,20260328_103728_HDR.jpg,yes
69752,0.7293716604101095,0.3547770182291667,26.29513168334961,2.016925811767578,147.6749267578125,46.558616638183594,120.53659057617188,42.781829833984375,123.25093078613281,160.12974548339844,2.0761914253234863,10.410792350769043,0.005648583553159766,2.0,62.0,71.0,0.20618763619681157,0.07325954811331575,0.009748824406468631,0.23375673815804565,181,0.12768092671177889,180,0.08414095653171236,80,0.10469950682417709,127,0.1819732767519211,33,0.055941048285353824,47,0.07981133157472187,20567.62109375,0.26459456359674277,0.6095467470982361,12.455491776018265,id18,20260328_103730_HDR.jpg,yes
60250,0.5524836547366877,0.3064473470052083,26.34496307373047,2.792837142944336,127.88044738769531,39.07119369506836,133.61241149902344,47.87665939331055,123.09185028076172,158.49879455566406,2.3910820484161377,10.0188570022583,0.0053941908713692945,2.0,78.0,57.0,0.2823070539419087,0.1535435684647303,0.06054771784232365,0.1807966804979253,133,0.13166804979253113,163,0.11410788381742738,65,0.07575103734439834,93,0.1569460580912863,28,0.06700414937759336,64,0.11196680497925311,22414.63671875,0.2986887966804979,0.6455852176462112,11.014658205686082,id18,20260328_103733_HDR.jpg,yes
51553,0.5337633562494823,0.2622121175130208,26.57600975036621,2.8717551231384277,131.19532775878906,39.425872802734375,126.09171295166016,48.5181770324707,123.0727767944336,157.96221923828125,2.57917857170105,10.603153228759766,0.009272011328147731,2.0,80.0,53.0,0.2909239035555642,0.1609023723158691,0.05076329214594689,0.16813764475394255,117,0.08971349872946288,126,0.09776346672356603,71,0.12909045060423255,93,0.11776230287277172,39,0.0898686788353733,55,0.10492114910868426,35474.80078125,0.30595697631563634,0.6437640487705197,9.845787817884203,id18,20260328_103734.jpg,yes
87025,0.6240990813318895,0.4426320393880208,27.39140510559082,2.4285006523132324,147.19229125976562,45.541473388671875,125.77892303466797,48.9951171875,121.79186248779297,161.37197875976562,2.7418365478515625,10.543549537658691,0.002746337259408216,2.0,81.0,66.0,0.27996552714737144,0.13145647802355645,0.037023843723068085,0.18282102844010342,250,0.15720769893708705,305,0.12730824475725366,95,0.0654409652398736,165,0.12249353634013214,39,0.03457627118644068,95,0.08368859523125538,26732.80078125,0.3095777075553002,0.5487851613397716,11.621749839088917,id18,20260328_103738_HDR.jpg,yes
75351,0.7774395905986257,0.3832550048828125,27.908679962158203,2.478870153427124,156.25027465820312,33.250633239746094,119.97850036621094,42.14017868041992,121.32393646240234,163.57635498046875,2.11700701713562,10.906773567199707,0.0030921951931626654,3.0,72.0,43.0,0.3402609122639381,0.21304295895210415,0.08678053376862949,0.15080091836870116,134,0.06431235152818145,101,0.042812968640097676,89,0.08797494392907858,112,0.07141245637085109,36,0.04221576355987313,65,0.07552653581239797,5419.22998046875,0.17794057145890566,0.670289777427277,8.555130583153426,id19,20260328_103809.jpg,no
84641,0.6895565675739529,0.4305063883463542,27.09956169128418,2.5145881175994873,156.25860595703125,46.94179916381836,111.04820251464844,42.50651931762695,122.64480590820312,159.73951721191406,2.6902341842651367,9.716876983642578,0.012771588237379047,2.0,67.0,70.0,0.2353823796977824,0.0576907172646826,0.003249016434115854,0.2329249418130693,194,0.12489219172741343,260,0.13380040405949836,54,0.05043654966269302,135,0.12034356871965124,18,0.027858839096891578,67,0.06872555853546154,33055.81640625,0.3107477463640552,0.7421149711983325,9.937892149717108,id19,20260328_103824_HDR.jpg,no
67083,0.6059125313871778,0.3412017822265625,27.012088775634766,2.4071171283721924,149.05081176757812,44.82951354980469,109.42499542236328,42.81362533569336,122.82357788085938,158.09510803222656,2.4909448623657227,9.495461463928223,0.008303146847934649,2.0,66.0,67.0,0.22831417795864825,0.0645916253000015,0.0028174053038772864,0.20599853912317576,127,0.08015443554999031,266,0.16136726145223082,41,0.034777812560559306,98,0.10667382198172413,11,0.015950389815601568,28,0.015234858309854956,43842.6328125,0.33452588584291104,0.6698815328300383,8.82935134696133,id19,20260328_103827_HDR.jpg,no
80253,0.7756610995128741,0.4081878662109375,27.145339965820312,2.49086594581604,148.3902587890625,40.58336639404297,99.33426666259766,39.39558410644531,123.00215911865234,156.0655059814453,2.4066762924194336,8.85779857635498,0.0072146835632312814,2.0,58.0,58.0,0.17497165215007537,0.02693980287341283,2.4921186746912887e-05,0.17434862248140257,177,0.11309234545749068,359,0.15423722477664387,41,0.020983639240900652,139,0.13260563468032346,5,0.00574433354516342,36,0.03623540553001134,41910.6015625,0.345445030092333,0.6995825433326747,8.78204354903963,id19,20260328_103831_HDR.jpg,no
89498,0.7011037735110025,0.4552103678385417,27.312532424926758,2.5003814697265625,159.0449981689453,46.9661750793457,109.80293273925781,42.79560470581055,122.38439178466797,160.0313720703125,2.567962169647217,9.63277530670166,0.006793447898277056,2.0,66.0,72.0,0.2128203982211893,0.04472725647500503,0.0018100963150014526,0.23368119957987887,167,0.13136606404612394,306,0.14477418489798655,29,0.01777693356276118,114,0.12006972222842968,11,0.004547587655590069,30,0.031888980759346576,37936.86328125,0.30988401975463137,0.7407962950437457,7.35448162438574,id19,20260328_103834_HDR.jpg,no
111520,0.8989053860166691,0.5672200520833334,27.882253646850586,2.69674015045166,172.45484924316406,47.02130889892578,103.17396545410156,40.26838684082031,121.83737182617188,161.0978240966797,2.7936675548553467,9.746615409851074,0.003003945480631277,3.0,59.0,70.0,0.1518113342898135,0.02381635581061693,2.6901004304160688e-05,0.25415172166427547,298,0.13269368723098995,278,0.07781563845050216,100,0.06403335724533715,189,0.13602941176470587,47,0.03675573888091822,80,0.0513271162123386,21894.115234375,0.2598547345767575,0.810205525606469,7.665332599414372,id19,20260328_103839_HDR.jpg,no
79476,0.5219652837524547,0.40423583984375,27.1083984375,2.181959629058838,153.0397491455078,42.9405632019043,116.29539489746094,48.1882209777832,122.48584747314453,160.5964813232422,2.253631353378296,10.578631401062012,0.004554834163772711,2.0,69.0,58.0,0.22905027932960895,0.07637525793950375,0.0031581861190799736,0.18515023403291558,154,0.10301223010720217,330,0.15544315264985656,14,0.009373899038703507,91,0.050681966883084205,3,0.002541647793044441,12,0.012104283054003724,41913.984375,0.324236247420605,0.7963971367187114,6.309782793817128,id20,20260328_103909.jpg,no
93373,0.5453584403144602,0.4749196370442708,28.17905616760254,3.4808664321899414,151.69947814941406,43.93659591674805,134.3095245361328,48.63914108276367,120.66807556152344,165.19378662109375,2.9860172271728516,12.356256484985352,0.0029451768712582867,3.0,75.0,63.0,0.26280616452293487,0.1344714210746147,0.04770115558030694,0.20898975078448803,273,0.16151349961980443,382,0.15505552997119082,59,0.0434172619493858,173,0.1523673867177878,21,0.0058903537425165735,52,0.04030072933289067,24710.255859375,0.2805200646867938,0.8718105032924588,5.508696191144413,id20,20260328_103930.jpg,no
76362,0.6935190903476587,0.388397216796875,27.794767379760742,2.8220481872558594,127.10472106933594,42.23910140991211,120.84371948242188,42.93004608154297,122.06110382080078,156.79904174804688,2.4732582569122314,9.609684944152832,0.006194180351483722,3.0,63.0,59.0,0.23387286870432938,0.081860087478065,0.007935884340378722,0.1599617610853566,168,0.1438804641051832,286,0.14538644875723528,29,0.025418401822896206,141,0.10505225111966685,6,0.0018726591760299626,40,0.027277965480212673,37027.98046875,0.31388648804379143,0.7496209691527203,8.491211257301302,id20,20260328_104001_HDR.jpg,no
66589,0.6388659694905497,0.3386891682942708,28.962921142578125,4.905714988708496,116.10533142089844,38.86798095703125,105.92970275878906,39.90953826904297,122.1541519165039,151.73251342773438,2.714817762374878,8.229790687561035,0.01147336647193981,3.0,58.0,54.0,0.20647554400877022,0.037498685969154066,0.00022526243073180255,0.159711063388848,155,0.10353061316433645,222,0.12312844463800328,41,0.04092267491627746,90,0.09211731667392513,11,0.01323041343164787,36,0.04329543918665245,35411.0859375,0.2944029794710838,0.7321728791833474,7.707860821916961,id20,20260328_104035_HDR.jpg,no
70734,0.5330529933080123,0.359771728515625,27.989595413208008,2.5819954872131348,115.80784606933594,45.14307403564453,129.62496948242188,41.92820358276367,121.84707641601562,156.20062255859375,2.7143402099609375,11.181541442871094,0.01266717561568694,2.0,57.0,61.0,0.21681228263635594,0.08188424237283343,0.021389996324257077,0.1412050781802245,188,0.097520287273447,293,0.11578590211213843,49,0.05506545649899624,168,0.11109226114739729,18,0.030296604179036957,46,0.05342550965589391,28938.552734375,0.32526083637289,0.5744757110331822,12.025045055822329,id20,20260328_104113_HDR.jpg,no
62855,0.6309666020859893,0.3196970621744792,27.785602569580078,2.968186378479004,129.9412384033203,43.40602111816406,111.59296417236328,39.287269592285156,122.3482437133789,155.5513153076172,2.493112802505493,9.408267974853516,0.0036592156550791506,3.0,54.0,62.0,0.2038501312544746,0.07334340943441253,0.007493437276270782,0.18074934372762708,145,0.11194017977885609,222,0.1313976612839074,31,0.019202927372524062,110,0.15893723649669875,10,0.006093389547370933,38,0.0489698512449288,32219.8984375,0.3030785140402514,0.8019933514138959,7.483496714055375,id20,20260328_104139_HDR.jpg,no
57682,0.7179646755703812,0.2933858235677083,29.606168746948242,5.14501428604126,106.82797241210938,44.38895034790039,128.0594482421875,40.0098876953125,120.86605834960938,153.58363342285156,3.677772045135498,9.737064361572266,0.01685101071391422,5.0,58.0,60.0,0.1888977497312853,0.040116500814812245,0.007680038833604938,0.16795534135432197,143,0.1227245934606983,150,0.08597136021635865,61,0.1229326306300059,90,0.10342914600742,21,0.07286501854998093,47,0.1013661107451198,26458.3984375,0.27729621025623247,0.5833426891090135,11.534246499130111,id21,20260328_104226_HDR.jpg,yes
94505,0.8263888281639399,0.4806772867838542,30.336732864379883,6.136390686035156,113.1565170288086,41.404544830322266,120.52339935302734,35.74090576171875,120.39166259765625,154.2423858642578,3.14984393119812,8.322922706604004,0.009798423363843184,4.0,50.0,56.0,0.19407438759853976,0.040431723189249244,0.003481297285857891,0.15642558594783346,139,0.04611396222422094,72,0.019374636262631608,103,0.08327601714195017,121,0.06849373049045024,52,0.08188984709803714,68,0.11161314216179039,5353.2421875,0.17370509496852019,0.6183067025176602,11.145372771808761,id21,20260328_104233_HDR.jpg,yes
100227,0.7675348245943193,0.5097808837890625,29.520009994506836,3.09450626373291,119.59034729003906,43.62020492553711,118.94806671142578,36.94155502319336,120.75514221191406,155.19793701171875,2.7875726222991943,8.616869926452637,0.009658076167100682,3.0,55.0,60.0,0.1900086802957287,0.01937601644267513,0.0009678030869925269,0.1714408293174494,165,0.060402885450028435,121,0.03551937102776697,121,0.08728187015474873,114,0.056262284613926385,48,0.03976972272940425,82,0.07171720195156994,7454.83935546875,0.19180460354994164,0.6080206645175257,11.893423542004147,id21,20260328_104239_HDR.jpg,yes
86838,0.7166743694704872,0.441680908203125,29.42218780517578,3.282407283782959,118.76529693603516,46.677490234375,125.5051040649414,36.25203323364258,120.4416732788086,156.2466583251953,3.3108458518981934,9.731254577636719,0.015361938321932795,4.0,50.0,70.0,0.1971832607844492,0.04076556346300007,0.008072502821345494,0.1675764066422534,182,0.06790805868398628,116,0.03343006517883876,136,0.08822174624012528,139,0.08523918100370806,37,0.05451530435984246,96,0.10117690412031599,6856.84765625,0.2016858978788088,0.5952677214858281,12.640109224805505,id21,20260328_104246_HDR.jpg,yes
95201,0.7930839143944884,0.4842173258463542,29.86937141418457,4.095004558563232,112.94942474365234,42.398075103759766,132.6460723876953,36.56503677368164,119.99547576904297,156.4049072265625,3.3164539337158203,9.186015129089355,0.012394827785422422,4.0,55.0,59.0,0.21134231783279586,0.05884391970672577,0.008907469459354419,0.14420016596464322,157,0.058045608764613815,92,0.026785432926124727,125,0.09159567651600298,126,0.08363357527757061,55,0.09496748983729163,101,0.12717303389670276,4751.9970703125,0.17065997205911704,0.6141645986567641,9.548639961211402,id21,20260328_104252_HDR.jpg,yes
71422,0.6899743029928319,0.3632710774739583,30.860210418701172,8.264650344848633,113.66815185546875,42.244258880615234,119.70672607421875,35.350563049316406,120.00100708007812,154.0641326904297,3.788764238357544,8.202520370483398,0.019769818823331748,5.0,51.0,58.0,0.18200274425247123,0.037187421242754336,0.001148105625717566,0.1263896278457618,77,0.03281901934978018,32,0.01107501890173896,114,0.09924113018397693,84,0.053708941222592475,41,0.09687491249194925,68,0.11789084595782812,3292.642822265625,0.1371426171207751,0.7088009450679268,8.427350883596661,id21,20260328_104300_HDR.jpg,yes
101512,0.7668517469310671,0.5163167317708334,27.3371524810791,2.280820608139038,168.39999389648438,43.39665985107422,119.83409881591797,38.33517837524414,121.86981201171875,165.43875122070312,2.35982084274292,10.368263244628906,0.0036350382220821185,2.0,52.0,60.0,0.17901331862242886,0.047954921585625344,0.006373630703759161,0.19555323508550712,396,0.14063361967058083,270,0.06532232642446213,144,0.07823705571755063,316,0.15330207266136023,33,0.012215304594530695,179,0.08647253526676649,15703.548828125,0.27967136890219874,0.7123945427039302,8.093731032294688,id22,20260328_104618_HDR.jpg,yes
92897,0.7049186547684089,0.4724985758463542,27.92694091796875,5.479743957519531,162.69056701660156,48.01377487182617,115.83074951171875,39.12206268310547,121.70468139648438,162.77984619140625,3.0209739208221436,9.888689041137695,0.0067601752478551515,3.0,56.0,70.0,0.16895055814504237,0.0415191018009193,0.0020775697815860576,0.2641527713489133,245,0.1187013574173547,257,0.08344725879199544,74,0.05627738247736741,173,0.10477195173148757,10,0.008191868413404092,56,0.0369118486065212,16742.78125,0.26492782328815784,0.8168805611868389,5.519720830049444,id22,20260328_104623_HDR.jpg,yes
93727,0.8357587430670733,0.4767201741536458,28.194799423217773,3.883622169494629,159.127197265625,45.730411529541016,103.15621948242188,35.24148178100586,121.94023132324219,159.50633239746094,2.741079092025757,9.38535213470459,0.006476255508017967,3.0,48.0,64.0,0.13795384467656066,0.016377351243505072,5.3346420988615876e-05,0.22928291740907103,301,0.10768508540762001,188,0.0495374865300287,149,0.126377671322031,218,0.13745238831926765,35,0.022874945319918488,87,0.09001675077619042,11420.6630859375,0.24808219616545926,0.8050512218198428,6.733598499538936,id22,20260328_104628_HDR.jpg,yes
86365,0.5774103614957244,0.4392751057942708,27.772188186645508,5.241748809814453,163.62754821777344,47.35968017578125,120.3336410522461,38.65203094482422,121.60252380371094,164.14430236816406,2.8984501361846924,9.936833381652832,0.0034157355410177736,3.0,55.0,69.0,0.16203323105424652,0.046697157413304,0.006322005442019336,0.266450529728478,239,0.11505818329184277,204,0.058773808834597346,108,0.09977421409135645,160,0.11434029989000173,28,0.03205002026283796,69,0.0821976495107972,12842.4912109375,0.24176460371678343,0.8937789510873833,5.21736096078473,id22,20260328_104636_HDR.jpg,yes
99899,0.7063244599992929,0.5081125895182291,27.354368209838867,2.10213303565979,163.0673065185547,47.16157531738281,119.80838012695312,36.492218017578125,121.85356140136719,164.34933471679688,2.492011070251465,10.398199081420898,0.004364408052132654,2.0,50.0,68.0,0.1441155567122794,0.03547583058889479,0.0058659245838296676,0.24944193635571926,193,0.05815874032773101,79,0.024054294837786164,162,0.1037848226708976,141,0.07551627143414849,49,0.044094535480835646,140,0.09734832180502308,6609.45849609375,0.19090281183995836,0.7989510357957154,7.032840904951547,id22,20260328_104643_HDR.jpg,yes
76385,0.6298131627116967,0.3885142008463542,27.517654418945312,2.4408011436462402,156.88449096679688,42.91290283203125,117.85383605957031,39.99871063232422,121.79629516601562,162.7723388671875,2.7128469944000244,10.186671257019043,0.00823460103423447,3.0,58.0,61.0,0.15141716305557373,0.027754140210774367,0.002565948811939517,0.22393140014400734,213,0.07408522615696798,79,0.024180140079858612,178,0.1404595143025463,162,0.0803822740066767,50,0.05059893958237874,136,0.11016560843097467,8973.67578125,0.2302677227204294,0.6307629457258779,10.163738625132904,id22,20260328_104652_HDR.jpg,yes
61280,0.9280630016659094,0.3116861979166667,30.608224868774414,5.697447776794434,124.82749938964844,46.07117462158203,142.75860595703125,36.53159713745117,118.16731262207031,161.39552307128906,6.0426025390625,12.316834449768066,0.03315926892950392,7.0,54.0,72.0,0.2439621409921671,0.11171671018276762,0.025016318537859007,0.20890992167101827,138,0.08069516971279374,74,0.03420365535248042,84,0.12012075718015666,106,0.09079634464751958,53,0.11847258485639686,72,0.09647519582245431,10067.333984375,0.22984660574412533,0.7703400634145809,7.92647057119066,id23,20260328_105132.jpg,no
27197,0.3851229838995171,0.13833109537760416,30.34077262878418,6.664978981018066,125.9021224975586,46.6788330078125,134.5818328857422,38.767051696777344,119.01764678955078,159.3436737060547,5.589996337890625,10.644482612609863,0.03834981799463176,7.0,60.0,71.0,0.23153288965694746,0.08136926866933852,0.006066845607971468,0.19557304114424384,62,0.08548736993050704,41,0.04728462698091701,37,0.1406037430598963,55,0.15420818472625658,16,0.0764422546604405,29,0.07607456704783616,11754.5859375,0.23826157296760672,0.6175344725488537,9.248202308252377,id23,20260328_105141.jpg,no
65808,0.6447150568710629,0.334716796875,31.632097244262695,6.0719380378723145,117.55447387695312,43.78591537475586,138.54869079589844,42.25136184692383,118.11027526855469,158.75469970703125,5.5571794509887695,12.476946830749512,0.036576100170192076,8.0,63.0,60.0,0.2551361536591296,0.12559263311451496,0.0425328227571116,0.12395149525893509,184,0.09571784585460734,112,0.045921468514466324,114,0.13553063457330417,132,0.12759846827133478,47,0.1287077558959397,87,0.15055920252856794,12368.43359375,0.24302516411378555,0.5862880776266604,10.51079227089023,id23,20260328_105158.jpg,no
73807,0.7171228417912768,0.3754018147786458,33.3173828125,6.818295001983643,116.42460632324219,49.46076583862305,131.3115692138672,40.61549758911133,117.89098358154297,157.4361572265625,4.647495269775391,14.283365249633789,0.03774709715880607,7.0,63.0,74.0,0.24576259704364084,0.10470551573698972,0.016976709526196704,0.18118877613234516,164,0.08501903613478397,103,0.04109366320267725,104,0.1739807877301611,129,0.12842955275244897,41,0.0675139214437655,78,0.13940412156028562,12010.58203125,0.24416383269879552,0.5644851829270393,12.883722543097095,id23,20260328_105207.jpg,no
80865,0.7205742138420823,0.4113006591796875,30.671798706054688,5.473263740539551,119.39213562011719,44.846832275390625,142.54873657226562,44.18270492553711,118.486083984375,159.40049743652344,5.721615791320801,11.825556755065918,0.035726210350584306,7.0,69.0,65.0,0.267705434984233,0.13461942744079639,0.03887961417176776,0.13657330118098066,198,0.09063253570766092,144,0.045248253261608855,115,0.12262412663080442,136,0.10982501700364805,53,0.11348543869411983,98,0.14023372287145242,10828.2216796875,0.23599826871947072,0.7354992144286852,7.736552599221408,id23,20260328_105228_HDR.jpg,no
73065,0.6308495941978933,0.3716278076171875,31.94571876525879,5.770968914031982,125.87239837646484,50.94456481933594,126.72850036621094,39.493038177490234,118.19373321533203,158.80528259277344,4.93373441696167,14.062978744506836,0.036734414562375965,7.0,62.0,81.0,0.25559433381235885,0.107301717648669,0.018421953055498527,0.20800656949291726,155,0.07565866009717374,101,0.029206870594675974,111,0.13579689317730786,137,0.11896256757681517,39,0.10587832751659482,71,0.15751727913501676,9737.51953125,0.22322589475124888,0.5537121540730459,12.657952342105439,id23,20260328_105241.jpg,no
65040,0.8116101176734841,0.330810546875,31.804227828979492,6.318701267242432,105.27452087402344,36.89159393310547,138.4547576904297,33.318572998046875,118.54414367675781,155.90325927734375,4.764679431915283,9.462530136108398,0.021048585485854858,7.0,40.0,55.0,0.1501230012300123,0.062407749077490776,0.014345018450184502,0.13648523985239852,135,0.08065805658056581,97,0.04466482164821648,63,0.07615313653136531,90,0.08064268142681427,46,0.0529520295202952,56,0.07063345633456335,14386.154296875,0.22420049200492004,0.5161019552766135,12.948150956685097,id24,20260328_105458_HDR.jpg,yes
70175,0.8447593022835888,0.3569285074869792,31.583925247192383,6.451499938964844,107.70341491699219,37.08916473388672,125.72776794433594,33.0843391418457,119.42301177978516,154.2095947265625,3.7293355464935303,7.853183746337891,0.016401852511578198,6.0,46.0,55.0,0.1468899180619879,0.039985749910936945,0.005828286426790168,0.11940149625935162,87,0.05154257214107588,60,0.02127538297114357,85,0.0873957962237264,86,0.07008193801211257,61,0.075724973281083,77,0.1060634128963306,8793.7587890625,0.17204132525828286,0.48795959237227104,17.7526946225491,id24,20260328_105510_HDR.jpg,yes
88506,0.761413983258631,0.450164794921875,29.231815338134766,4.828490257263184,111.32243347167969,37.20719909667969,148.2747039794922,35.677433013916016,120.14944458007812,158.81158447265625,3.3279976844787598,8.876189231872559,0.0056267371703613315,3.0,56.0,52.0,0.16176304431337987,0.05634646238673084,0.01578424061645538,0.05603009965426073,90,0.030303030303030304,31,0.00890335118523038,89,0.06049307391589271,87,0.04929609292025399,57,0.08829909836621246,73,0.06832305154452806,3004.4033203125,0.11775472849298353,0.6307923283363779,11.349871632094043,id24,20260328_105522_HDR.jpg,yes
